,Unnamed: 0,Unnamed: 0.1,name,text
3417,3417,2,ニャルマー,ご機嫌な ニャルマーは 尻尾で 新体操の リボンのような 美しい 動きを 見せる。
3418,3418,0,ブニャット,体を 大きく 見せて 相手を 威圧するため ふたまたの 尻尾で ウエストを ぎゅっと 絞っている。
3419,3419,1,ブニャット,胴体を しっぽで 縛りつけて 自分を 大きく 見せている。 目が合うと いつまでも にらみ合う。
3420,3420,2,ブニャット,ほかの ポケモンの 住処でも 居心地が 良ければ 居座って 自分の 住処に してしまう。
3421,3421,0,リーシャン,跳ねるたびに リリンと 音を 出す。高い 周波数の 鳴き声で 相手の 耳を 聞こえなくする。
3422,3422,1,リーシャン,飛び跳ねると 口の中にある 玉が あちこちに 反射して 鈴のような 音色と なる。
3423,3423,0,スカンプー,お尻から 強烈に くさい 液体を 飛ばして 身を 守る。においは 24時間 消えない。
3424,3424,1,スカンプー,お尻から飛ばす くさい 汁の においは 半径2キロに 広がり まわりの ポケモンは いなくなる。
3425,3425,2,スカンプー,おしりから 相手の 顔を めがけて ものすごく 臭い 汁を 飛ばす。 汁は 5メートル先まで とどく。
3426,3426,3,スカンプー,尻尾を あげて お尻を 向けたら 要注意。 気絶 するほど 臭い 汁を 飛ばす 前触れ。
3427,3427,0,スカタンク,尻尾の 先から ひどい においの 液体を 飛ばして 攻撃する。飛距離は 50メートル以上。
3428,3428,1,スカタンク,尻尾から くさい 汁を 飛ばす。お腹で 熟成させる 時間が 長いほど においが ひどくなる。
3429,3429,2,スカタンク,しっぽの 先から ひどい においの 液体を 飛ばして 攻撃するが 上から ねらわれると とまどう。
3430,3430,3,スカタンク,お腹に 溜めこんだ 臭い 汁を 尻尾から 飛ばして 戦う。 においは 食べ物で 変わるのだ。
3431,3431,4,スカタンク,尻尾の 先から 飛ばす 汁の においは 強烈。 地面に 穴を 掘って 巣穴を つくる。
3432,3432,0,ドーミラー,古い お墓から ドーミラーに そっくりな 道具が 掘り出されたが 関係は わかっていない。
3433,3433,1,ドーミラー,大昔の ドーミラーは 鏡のように 反射していたと 考える 研究家も いる。
3434,3434,2,ドーミラー,ドーミラーの 背中の 模様には 神秘的な 力が 宿ると 昔の 人たちは 信じていた。
3435,3435,3,ドーミラー,古い お墓から みつかる。背中の 模様には 神秘的な 力が 宿っていると いわれる。
3436,3436,4,ドーミラー,古い 遺跡に 現れる。 体の 模様は ガラルには ない 文化の もので 謎。
3437,3437,5,ドーミラー,磨けば 光り 真実を 映しだすとも いわれるが ドーミラーは とても 嫌がる。
3438,3438,0,ドータクン,別世界への 穴を 開けて そこから 雨を 降らしていた。そのため 豊作の神 とされる。
3439,3439,1,ドータクン,ドータクンに 祈りを ささげると 雨が 降り 作物を 育てると 古代の 人々は 信じていた。
3440,3440,2,ドータクン,雨雲を 呼べる ポケモンとして 大昔から まつられていた。ときどき 地面に 埋められている。
3441,3441,3,ドータクン,雨雲を呼ぶ 神と いわれる。 怒らせると 鐘の音の ような 不気味な 声で 威嚇する。
3442,3442,4,ドータクン,体の模様 から 本来 ガラルには いない ポケモンと 考える 学者も 多い。
3443,3443,0,ウソハチ,乾燥した 場所を 好む。 目から 水を 出して 体の 水分を 調節する。
3444,3444,1,ウソハチ,乾燥した 空気を 好む。 水分を 調節 するときに 出す 水が 涙に 見える。
3445,3445,2,ウソハチ,水が 苦手で 乾いた 場所に 棲んでいる。 周りに 緑が 少ないので よく 目立つ。
3446,3446,3,ウソハチ,身体の 余計な 水分を 目から 外に 出す。 その 成分は 人間の 汗に 似ている。
3447,3447,4,ウソハチ,瞳から 水分を 放出。 泣いているように 見えるので 敵を 油断させる 効果も あるらしい。
3448,3448,5,ウソハチ,あまり 身体が 湿りすぎると 死んでしまうので 汗の ように 目から 水分を 出している。
3449,3449,6,ウソハチ,汗と 涙を 目から 流す。 汗は ちょっぴり しょっぱくて 涙は ほんのり 苦い 味だ。
3450,3450,7,ウソハチ,乾燥した 岩場に 暮らす。 緑の 玉は 乾くほど ツヤツヤと 鈍く 輝く。
3451,3451,0,マネネ,目に見える 相手の 顔や 動きの モノマネを することで どんな 気持ちか わかろうとする。
3452,3452,1,マネネ,相手の 動きを そっくりに 真似を して 戸惑わせている あいだに さっさと 逃げるのだ。
3453,3453,2,マネネ,相手の 動きを モノマネする 習性。真似を された 相手は 目が 話せなくなる という。
3454,3454,3,マネネ,相手の 動きや 表情を 一生懸命に 真似る。 まだまだ うまいとは いえない。
3455,3455,4,マネネ,モノマネが 得意。 相手が 驚くと 嬉しくなって ついつい 真似しているのを 忘れてしまう。
3456,3456,5,マネネ,見るもの すべての 真似を する。 バリコオルの 華麗な ステップを ひたすら 真似して 練習する。
3457,3457,6,マネネ,ダンスの うまい バリコオルに 弟子の ように 付き従い ステップを 懸命に 真似する。
3458,3458,0,ピンプク,タマゴに 似た 真んまるい 石を お腹の 袋に 入れている。 好きな 相手に 石を 渡す。
3459,3459,1,ピンプク,小さな 石を 抱えるのが 好き。 相手の 足元を 歩き回って ついつい 転ばすことも ある。
3460,3460,2,ピンプク,白くて まるい 石を タマゴと 思いこんで 大事に 持っている。 巻き毛の 形を 気にしている。
3461,3461,3,ピンプク,お腹の 袋に 白くて 丸い 石を 入れている。 仲良くなると わけて くれることも あるよ。
3462,3462,4,ピンプク,小さいので まだ タマゴを 産むことが できない。 代わりに 白くて 丸い 石を 探す。
3463,3463,5,ピンプク,大人しい ポケモンだが お腹の 丸い 石を 取り上げると 泣いて 騒いで 大暴れ。
3464,3464,6,ピンプク,白く 丸いものを 見ると 腹の 袋に しまう。 しまいすぎて 動けなく なることも あるほど。
3465,3465,7,ピンプク,ラッキーの 真似をして タマゴに そっくりな まるい 石を お腹の 袋に 入れて 大事にしている。
3466,3466,8,ピンプク,仲良くなった 相手には 大事な 丸い 石を 貸してあげる。 返さないと 泣きだし 大暴れ。
3467,3467,0,ペラップ,人の 言葉を 覚えて 鳴く。 仲間が 一か所に 集まると みんな 同じ 言葉を 覚える。
3468,3468,1,ペラップ,ベロは 人間のものに そっくり。 そのため 人間の 話す言葉を 上手に 真似ることが できる。
3469,3469,2,ペラップ,相手と 同じ 鳴き声を 出す ことで 仲間と 思いこませて 襲われないように しているのだ。
3470,3470,0,ミカルゲ,108個の 魂が 集まって 生まれた ポケモン。要石の ひび割れに つながれている。
3471,3471,1,ミカルゲ,500年前に 悪さをしたため 要石の ひび割れに 体を つなぎとめられてしまった。
3472,3472,2,ミカルゲ,いつも 悪さばかり していたら 不思議な 術で 本体を 要石に 縛りつけられた。
3473,3473,3,ミカルゲ,108個の 魂が 集まり ポケモンになったが 性悪の 魂が 混じってしまったらしい。
3474,3474,4,ミカルゲ,悪さばかりしていたら 不思議な 術を 使う 旅人によって 要石に つながれてしまった。
3475,3475,0,フカマル,洞窟の 小さな 横穴を ねぐらにする。 獲物が 近づくと 素早く 飛び出して 捕まえる。
3476,3476,1,フカマル,大口を 使った 攻撃は 威力 十分だが まだ うまく戦えず 自分も傷つく。
3477,3477,2,フカマル,地熱で 温められた 横穴で 暮らす。 敵が 近づくと 穴から 飛び出して 大口で かみつく。
3478,3478,3,フカマル,地熱で 温かい 洞窟に 暮らしている。 それでも 寒くなると 仲間と 身を 寄せ合って かたまる。
3479,3479,4,フカマル,穴倉に 潜み 獲物や 敵が 横切ると 飛び出して 噛みつく。 勢い余り 歯が 欠けることも。
3480,3480,5,フカマル,動くものに 反応し 飛びついて 噛みつく。 自分が 傷つくことも あるけれど あまり 気にしていない。
3481,3481,6,フカマル,アローラより さらに 暑い 土地が 本来の 棲み処。 一緒に 住むなら 暖房代が かかる。
3482,3482,7,フカマル,地熱で 暖められた 洞窟の 狭い 横穴を 好む。 外が 吹雪いていても 凍えずにすむのだ。
3483,3483,8,フカマル,動くものを 見境なしに 襲い ねぐらの 横穴に 引きずりこむ。 大口だが 胃袋は 小さめ。
3484,3484,0,ガバイト,光り輝く ものが 大好きで 洞窟の 中で 見つけた 宝を 自分の巣に ためこむ。
3485,3485,1,ガバイト,巣穴を 広げるとき 地中から 出てきた 宝石の 原石を 巣に ためる 習性を 持つ。
3486,3486,2,ガバイト,稀に 脱皮し ウロコが 剥げる。 その成分が 含まれる 薬は 疲れた 体を ギンギンにする。
3487,3487,3,ガバイト,光り 輝くものが 大好き。宝石や 捕まえた メレシーを 巣穴で じーっと 眺めている。
3488,3488,4,ガバイト,光るものが 大好き。 メレシーを 狙う ヤミラミを 見つけると 激しく 怒って 襲いかかる。
3489,3489,5,ガバイト,脱皮して 大きくなって いく。 ウロコを 擦って 粉にした ものは 漢方薬の 原料に なる。
3490,3490,6,ガバイト,頭の 左右の 突起から 超音波を 出して 真っ暗な 洞穴の 様子を 調べるのだ。
3491,3491,7,ガバイト,すみかの 洞窟には 宝石を 埋蔵するが 入りこんだとたんに ツメと キバで ズタズタにされる。
3492,3492,0,ガブリアス,体を 折り畳み 翼を 伸ばすと まるで ジェット機。音速で 飛ぶことが できる。
3493,3493,1,ガブリアス,ジェット戦闘機に 負けない スピードで 空を 飛ぶ。ねらった 獲物は 逃がさない。
3494,3494,2,ガブリアス,高速で 駆け抜けると 翼は 空気の 刃を 生み出し まわりの木は 切断 されている。
3495,3495,3,ガブリアス,ジェット機 並の 高速で 飛ぶ。 とりポケモンの 群れに 突っ込むと そのまま 群れごと 丸呑みだ。
3496,3496,4,ガブリアス,過剰な エネルギーで 両手と 羽が 溶けてしまい 巨大な カマ状の 形に 変化した。
3497,3497,5,ガブリアス,頭に ついた 2つの 突起は センサーの 役目。 遥か 先の 獲物の 様子も わかる。
3498,3498,6,ガブリアス,自慢の 羽が 鎌に なって 怒り狂っている。 鎌を ふるって 大地を みじんに 切り刻む。
3499,3499,7,ガブリアス,音速で 飛び 獲物を 探す。 エサを 巡り ボーマンダと 空中戦を 繰り広げる。
3500,3500,8,ガブリアス,腕と 羽が 溶け カマの ように 変化して しまった。 怒り 狂って 暴れに 暴れまくるぞ。
3501,3501,9,ガブリアス,きめ細かく 尖った ウロコは 空気抵抗を 減らすだけでなく 襲ってきた 相手を 傷つけるぞ。
3502,3502,10,ガブリアス,メガシンカ前 より 凶暴な 性質。 両腕の カマで 敵を ズタズタに 切り刻む。
3503,3503,11,ガブリアス,火山性の 山に すみつく。 ジェット機に 負けない 速さで 空を 飛び 獲物を 狩りまくる。
3504,3504,12,ガブリアス,地上でも 動きは 素早く 雪山で 体が 冷えきるまえに 獲物を しとめ すみかに 戻る。
3505,3505,0,ゴンベ,長い 体の 毛の 下に 食べ物を 隠す 習性。隠したことを 忘れてしまう。
3506,3506,1,ゴンベ,必死に エサを 食べているうちに 体の 毛の下に 隠していた エサのことを 忘れてしまうのだ。
3507,3507,2,ゴンベ,ボサボサの 体毛の 中に 食べ物を 隠して 持ち歩く。食べる ときは ゴクリと まる飲み。
3508,3508,3,ゴンベ,毎日 自分の 体重と 同じ 量の 餌が 必要。 味に ついては 気に しない。
3509,3509,4,ゴンベ,喰えそうな ものを 見つけたら とりあえず 拾って 丸呑み。 だから 日に日に 肥っていく。
3510,3510,5,ゴンベ,長い 毛の 下に 食べ物を 隠すが 隠したことを 忘れて 異臭 騒ぎに なることも。
3511,3511,6,ゴンベ,食えそうなもの だったら とりあえず 拾って 丸呑み。 腐ったエサでも 平気な 頑丈な 胃を 持つ。
3512,3512,7,ゴンベ,とにかく たくさん 食べることに 夢中。 味も 気にしないし 腐っていても 平気 なのだ。
3513,3513,8,ゴンベ,体毛の下に エサを 貯める。 信頼した 相手には ひと口だけ わけてくれることも。
3514,3514,0,リオル,体から 発する 波動は 怖いとき 悲しいときに 強まり ピンチを 仲間に 伝える。
3515,3515,1,リオル,喜びや 怒りと いった 感情を 波の形 として 見分ける 不思議な力を 持つ。
3516,3516,2,リオル,感情で 形が 変わる 波動を だしあって 仲間同士 コミュニケーションを とっている。
3517,3517,3,リオル,人や ポケモンの 感情や 自然の 様子を 波動 という 波の 形で みているのだ。
3518,3518,4,リオル,一晩中 走っていられる タフさが あり 頑張り屋 だが まだまだ ひよっ子 なのだ。
3519,3519,5,リオル,波動と 呼ばれる 波を 見て 人や ポケモンの 気持ちを 知る。 危険な 相手には 近付かない。
3520,3520,6,リオル,仲間との コミュニケーションに 波動と 呼ばれる 波を 使う。 鳴かないので 敵に ばれないのだ。
3521,3521,7,リオル,一晩中 走っていられる スタミナを もつ。 活発で 散歩の 相手は たいへん。
3522,3522,8,リオル,相手の 感情 だけでなく 自然の 様子も 波動 という 波の 形で 感じとる。
3523,3523,0,ルカリオ,相手の 発する 波動を キャッチすることで 考えや 動きを 読み取ることが できる。
3524,3524,1,ルカリオ,鍛えられた ルカリオは 波動を 使い 1キロ先に 誰がいるのか どんな気持ちか さえも 分かる。
3525,3525,2,ルカリオ,あらゆる ものが 出す 波動を 読みとることで 1キロ先に いる 相手の 気持ちも 理解できる。
3526,3526,3,ルカリオ,読み取るだけ ではなく 波動を 操る 力を 手に 入れた。 戦いにも 利用 するぞ。
3527,3527,4,ルカリオ,メガシンカ エネルギーと 波動が 混じり合い 駆け廻った 痕が 全身に 黒く 刻まれている。
3528,3528,5,ルカリオ,1キロ先の 生き物の 種類や 気持ちを キャッチする。 波動を 操り 群れで 獲物を 狩る。
3529,3529,6,ルカリオ,全神経を 集中して 目の前の 敵に 挑む。 戦いぶりは 非情の 一言。
3530,3530,7,ルカリオ,精神を 集中して 放つ 波動と 呼ばれる 不思議な 波は 大岩をも 粉々に 砕く。
3531,3531,8,ルカリオ,メガシンカで 波動が 膨張。 闘争本能の 赴くままに 非情な 手段で 敵を討つ。
3532,3532,9,ルカリオ,波動の 波で 相手の 気持ちを キャッチする。 知りたくないことも わかるので ストレスを ためやすい。
3533,3533,10,ルカリオ,爆発的な エネルギーを 浴びて 闘争本能が 目覚めた。 敵に 対して 一切 容赦しない。
3534,3534,11,ルカリオ,大岩も 粉々に 砕く 波動と 呼ばれる 力を 操って 獲物を 狩る。
3535,3535,12,ルカリオ,人の 考えていることも わかるので 正しい 心の トレーナーにしか 懐かない。
3536,3536,0,ヒポポタス,乾燥した 土地で 暮らす。汗の かわりに 砂粒を 体から 分泌する ポケモン。
3537,3537,1,ヒポポタス,全身に 砂を まとうことで ばい菌から 体を 守る。水に ぬれることが 苦手。
3538,3538,2,ヒポポタス,鼻の 穴を ピタリと 閉じてから 砂の中を 歩くように 進む。 10匹程度の 群れで 暮らす。
3539,3539,3,ヒポポタス,口を 開けて 移動しながら 砂ごと 獲物を 丸飲み。 砂は 鼻から 噴き出し 捨てる。
3540,3540,4,ヒポポタス,おもに 昼間に 活動する。 砂漠の夜は 冷えるので 砂の 奥深くに 潜って 眠る。
3541,3541,0,カバルドン,体内に ためた 砂を 体の 穴から 噴き上げて 巨大な 竜巻を 作り 攻撃する。
3542,3542,1,カバルドン,意外と 怒りっぽい ポケモンで 口を 大きく 開けることで まわりに 強さを アピールする。
3543,3543,2,カバルドン,大きく 口を 開けて 自分の 強さを アピール。大量の 砂を 巻き上げて 攻撃する。
3544,3544,3,カバルドン,体の 穴には たまに 石が 詰まる。 石を 取ってくれるので イシズマイを 大切に 守る。
3545,3545,4,カバルドン,怒らせると かなり 狂暴。 取りこんだ 砂を 噴き出して 砂嵐を 巻き起こす。
3546,3546,0,スコルピ,尻尾の ツメで 獲物を 挟み 毒を 送りこむ。毒が 効くまで 絶対に 放さない 執念。
3547,3547,1,スコルピ,しっぽのハサミが 閉じると 同時に 針の先から 毒が にじみだす。1年 何も食べずに 耐えられる。
3548,3548,2,スコルピ,砂の 中に 隠れて 獲物を 待ち伏せする。尻尾の ツメから 毒を 出して 獲物を しとめる。
3549,3549,3,スコルピ,乾燥した 土地に 暮らし 一年間 なにも 食べずに 獲物を 待ちぶせ できる。
3550,3550,4,スコルピ,砂に 体を 埋め じっと 獲物を 待ち続けている。 ヤクデと 祖先が 近い。
3551,3551,5,スコルピ,毒のある しっぽの ツメで 襲いかかる。 挟まれると 毒が 染みて 動けなくなる。
3552,3552,0,ドラピオン,両腕の ツメは 自動車を スクラップにする 破壊力。 ツメの 先から 毒を 出す。
3553,3553,1,ドラピオン,猛毒を 使わなくても 自慢の 力で 相手を バラバラにする。頑丈な 体の 持ち主。
3554,3554,2,ドラピオン,自慢の パワーで 相手を ばらばらに できるのに さらに 猛毒で とどめを 刺すのだ。
3555,3555,3,ドラピオン,猛毒を もつが 使うことは まれ。 車も 叩きつぶす 怪力で 暴れまわる。
3556,3556,4,ドラピオン,砂の悪魔と 呼ばれるほど 獰猛だが カバルドンには ケンカも 売らず おとなしい。
3557,3557,0,グレッグル,ほっぺたに 毒袋を 持つ。 相手の すきを ついて 猛毒を にじませている 指を 突き刺す。
3558,3558,1,グレッグル,正々堂々と 戦うことは 少ないが それも 生き延びるため。 マスコットとして 人気が 高い。
3559,3559,2,グレッグル,毒袋を ふくらませて 鳴らし 辺りに 不気味な 音を 響かせ 相手が ひるむと どくづきをする。
3560,3560,3,グレッグル,頬の 毒袋を 鳴らして 敵を 威嚇。 ひるんだ 隙に 毒突きを おみまいする。
3561,3561,4,グレッグル,毒を 薄めると 薬に なる。 薬品会社の マスコットに なって 人気者に なった。
3562,3562,0,ドクロッグ,こぶしの トゲからは かすり傷でも 命を 落とすほどの 猛毒を 分泌する。
3563,3563,1,ドクロッグ,のど元に 毒袋を 持つ。のどを 鳴らすと たまった 毒は 練りこまれ 強力になる。
3564,3564,2,ドクロッグ,ドクロッグが 戦いの 前に のどを 鳴らすのは 毒袋に ためこんだ 毒を 練りこむためだ。
3565,3565,3,ドクロッグ,跳ねるように 敵に 近づくと 毒のツメで えぐるように 打つ! かすり傷でも 相手は KOだ。
3566,3566,4,ドクロッグ,獲物を しとめると ゲロゲロと 勝利の 雄叫びを あげる。 ガマゲロゲと 種として 近い。
3567,3567,0,マスキッパ,甘い においの だえきで 獲物を おびき寄せ おおあごで がぶり。1日 かけて 獲物を 食べる。
3568,3568,1,マスキッパ,湿地帯に 生える 木に巻きつき 甘い香りの だえきで 獲物を 誘き寄せては ひとくちで 食べる。
3569,3569,2,マスキッパ,触手で 木の枝に 巻きつき だ液の 甘い 香りで 獲物が 誘われてくるのを 待っている。
3570,3570,0,ケイコウオ,太陽を いっぱいに 浴びた 尾びれの 模様は 暗くなると 鮮やかな 色で 光り出す。
3571,3571,1,ケイコウオ,体の 横側にある ラインは 太陽の光を ためておける。 夜になると 鮮やかに 輝く。
3572,3572,2,ケイコウオ,ピンク色の 皮の 部分は 太陽光を 溜めて 光る。 カモフラージュの ためと いわれる。
3573,3573,3,ケイコウオ,2枚の 尾ビレで 元気にジャンプ。 海面に 飛びあがった ところを キャモメが くわえ さらっていく。
3574,3574,4,ケイコウオ,ピンク色の 模様は 夜になると 光りだす。 ダイバーに 人気なので リゾート地では 餌付けされることも。
3575,3575,5,ケイコウオ,光る 尾びれで 獲物を 誘う。 昼は 海面 近くに いて 夜に なると 深みに 移動。
3576,3576,0,ネオラント,深い 海の 底で 暮らす。 4枚の ヒレの 模様を 光らせて 獲物を おびき寄せる。
3577,3577,1,ネオラント,天敵に 見つからないように 胸の 2枚の ヒレを 使い 海底を 這って 移動する。
3578,3578,2,ネオラント,光で 獲物を おびき寄せるが 天敵である 獰猛な さかなポケモンまで 寄ってくるのだ。
3579,3579,3,ネオラント,海底に 棲む 深海のポケモン。 ヒレを使い 海底を はって 好物の スターミーを 探す。
3580,3580,4,ネオラント,深い 海の 底は 獲物が 少ない。 貴重な エサを 巡り ランターンと 激しく 争う。
3581,3581,5,ネオラント,深海の 海底を はうように 泳ぐ。 幻想的な ヒレの 光は 夜空の 星の よう。
3582,3582,0,タマンタ,テッポウオと たわむれながら 水面を 跳ねている 様子を 見るための ツアーが 行われる。
3583,3583,1,タマンタ,海面の 近くを 泳ぐため 船の 上から 背中の 模様を 観察する ことが できる。
3584,3584,2,タマンタ,背中の 模様は 地域によって 異なっている。テッポウオの 群れに 混ざって 泳ぐことが 多い。
3585,3585,3,タマンタ,とても 人懐っこく よく懐く。 タマンタとの ふれあい ツアーは 大人気の ビーチアクティビティ。
3586,3586,4,タマンタ,人懐っこく 人間の 船の 近くまで よってくる。 背中の 模様は 地域によって 異なる。
3587,3587,5,タマンタ,海の 水温が 低いためか ガラル地方に 棲む タマンタは やや 動きが 鈍いらしい。
3588,3588,6,タマンタ,テッポウオの 群れに 混ざって 泳ぐ。 敵に 襲われると 群れと いっしょに 戦うよ。
3589,3589,0,ユキカブリ,春になると アイスキャンディーの ような 食感の 木の実が お腹の まわりに 生る。
3590,3590,1,ユキカブリ,人間に 興味が あるのか 雪山で 足跡を 見つけると そのまわりに 集まって来る。
3591,3591,2,ユキカブリ,寒い 季節は 山の ふもとまで 降りてくるが 春に なると 雪が 残る 山頂に 戻っていく。
3592,3592,3,ユキカブリ,雪深い 山に暮らす。 雪に 脚を 突き刺して 水分と 冷気を 吸収 するぞ。
3593,3593,4,ユキカブリ,お腹に 実る アイス みたいな 木の実は ガラルに 暮らす ダルマッカたちの 大好物。
3594,3594,0,ユキノオー,ブリザードを 発生させて あたり 一面を 真っ白に してしまう。別名 アイスモンスター。
3595,3595,1,ユキノオー,雪の花が 咲くころ どこからか 姿を 現し 花が散ると また どこかに 姿を 隠す。
3596,3596,2,ユキノオー,万年雪が 積もる 山脈で 静かに 暮らす。ブリザードを 発生させて 姿を 隠す。
3597,3597,3,ユキノオー,大きな 腕を ハンマーの ように 振り下ろし ユキカブリを 狙う ダルマッカの 群れを 追い払う。
3598,3598,4,ユキノオー,ブリザードを 巻き起こす ポケモン。 大きな 体を 揺すれば あたり一面 すぐに 真っ白だ。
3599,3599,0,マニューラ,寒い 地域で 暮らす ポケモン。 4、5匹の グループは 見事な 連携で 獲物を 追いつめる。
3600,3600,1,マニューラ,進化して さらに ずる賢くなり ツメで 石に サインをつけて コミュニケーションを はかっている。
3601,3601,2,マニューラ,雪の 多い 地方に 生息。 樹木に ツメで サインを 描き 仲間に 合図を 送る。
3602,3602,3,マニューラ,ツメで 石に サインを残し コミュニケーションを とりながら 連携プレイで 敵を 追いこむ。
3603,3603,4,マニューラ,4～5匹の グループで 行動。 岩や 樹木に サインを 残し 連係プレイで 獲物を 仕留める。
3604,3604,5,マニューラ,寒い 場所に 棲み アローラでは ロコンや サンドが 主な 餌。 獲物は 仲間で きちんと 分ける。
3605,3605,6,マニューラ,1匹が サンドの 足を すくい ひっくり返すと もう 1匹が 鋭いツメで 止めを 刺す。
3606,3606,7,マニューラ,賢くなり エサを 巡っての ケンカは 起こらなくなった。 ツメで ひっかかれると 凍傷になるぞ。
3607,3607,8,マニューラ,	群れを 成し 獲物を 襲う。 チームプレーで マンムーなどの 大物も たやすく しとめる。
3608,3608,9,マニューラ,ツメで サインを 描き 仲間と 連絡。 サインの 種類は 500以上 あると いう。
3609,3609,0,ジバコイル,特殊な 磁場の 影響で レアコイルが 進化した。 3つの ユニットから 磁力を 出す。
3610,3610,1,ジバコイル,ジバコイルを 科学力で 進化 させようと 試みる 集団が いたが 失敗した。
3611,3611,2,ジバコイル,強すぎる 磁力を だして ジバコイル同士 引き寄せあって まったく 動けなくなったりする。
3612,3612,3,ジバコイル,3つの ユニットから 磁力を だす。 夜空を 飛ぶ ジバコイルを UFOと 間違える 報告が 多発。
3613,3613,4,ジバコイル,怪電波を 発信 しながら 空を 飛び回り 未知の 電波を 受信 していると いう。
3614,3614,5,ジバコイル,自分の テリトリーを レーダーで 監視 している。 侵入者は 破壊光線で ただちに 処分。
3615,3615,6,ジバコイル,未だに 宇宙から やってきたと 信じる 人々も いる。 強力な 磁力を 放つ。
3616,3616,7,ジバコイル,頭の アンテナで 宇宙からの 電波を 受信して 何者かに コントロールされていると いわれる。
3617,3617,8,ジバコイル,特殊な 磁場の 影響で 体の 分子構造が 変化し 進化したと 考えられている。
3618,3618,0,ベロベルト,ぐんぐん 伸びる ベロを なんにでも 巻きつける。 うかつに 近寄ると だえきで べとべとに されてしまう。
3619,3619,1,ベロベルト,長い舌は いつも だ液まみれ。だ液には 物を溶かす 成分が 含まれており 触ると しびれる。
3620,3620,2,ベロベルト,だえきには どんな 物も 溶かす 成分が たっぷり 含まれており なめられると いつまでも しびれる。
3621,3621,3,ベロベルト,舌が どこまで 伸びるのかの コンテストが 開催 されている。 現在の 最高記録は25m。
3622,3622,4,ベロベルト,手足 より ベロを 使うほうが ずっと 得意。 小さな マメの 1粒だけを 器用に 摘める。
3623,3623,5,ベロベルト,体の 何倍もの 長さまで 伸びる 不思議な ベロを もつ。 その 不思議は 未解明のまま。
3624,3624,6,ベロベルト,人間の 手先にも 負けないほど 器用な ベロで なんでも できる。 反対に 指先は 不器用だ。
3625,3625,0,ドサイドン,岩を 手のひらの 穴に つめて 筋肉の 力で 発射する。 まれに イシツブテを 飛ばす。
3626,3626,1,ドサイドン,筋肉を 力を 込めて 瞬間的に ふくらませることで 手にした 石を 噴出できる。
3627,3627,2,ドサイドン,手のひらの 穴から イシツブテを 発射。 全身の プロテクターは 火山の 噴火にも 耐えられる。
3628,3628,3,ドサイドン,手の 穴に 岩や ダンゴロを 詰めて 発射。 装填できる 数は 片腕に つき 3つ。
3629,3629,4,ドサイドン,プロテクターで 攻撃を 弾き 相手が ひるんだ ところを 自慢の ドリルで つらぬく。
3630,3630,0,モジャンボ,植物の ツルで できた 腕を 伸ばして 獲物を 絡め取る。 腕を 食べられても へっちゃら。
3631,3631,1,モジャンボ,植物で できた 腕は 放っておくと 絡みついてくる。切っても切っても すぐに 生える。
3632,3632,2,モジャンボ,暖かい 季節に なると 目玉も 隠れてしまうほど 植物の ツルが 伸び続ける。
3633,3633,3,モジャンボ,腕を 食べられても へっちゃら。再生能力が 高いので あっ という間に 元通りになる。
3634,3634,4,モジャンボ,自在に 伸びる 2本の 腕は じつは ツルが 束になったものと 最近の 研究で わかった。
3635,3635,5,モジャンボ,暖かい 土地で 暮らす ものほど ツルの 伸びが 早い。 伸びると 自ら ちぎって 短くする。
3636,3636,0,エレキブル,2本の 尻尾の 先を 相手に 押し当てて 2万ボルト以上の 電流を 流して 攻撃。
3637,3637,1,エレキブル,相手の 攻撃を 気にせず 近づいては しっぽを 押しつけて 高圧の 電流を 流す。
3638,3638,2,エレキブル,電気を いっぱいに ためると 2本の ツノの あいだで 激しく 青白い 火花を 散らす。
3639,3639,3,エレキブル,相手に しっぽの先を 押しつけ 瞬時に 2万ボルト 以上の 高圧 電流を 送りこむ。
3640,3640,4,エレキブル,尻尾の 先を 敵に 押しつけ 高圧電流を 流し込む。 一瞬で 敵は 黒コゲ。
3641,3641,5,エレキブル,興奮すると 胸を 打ち鳴らす。 そのたびに 電気火花が 散り 雷鳴が あたりに 響き渡る。
3642,3642,6,エレキブル,電気が ほとばしるシッポを 握り 帯電した 拳を 作ると 力任せに ぶん殴る。
3643,3643,7,エレキブル,エレキブル 1匹で 大都市の 建物 すべての 電力を 1年分 まかなうことが できる。
3644,3644,8,エレキブル,発電量は 心拍数と 比例する。 戦いになると 一気に ボルテージが 上がるのだ。
3645,3645,9,エレキブル,発電量は 電気ポケモン 最高クラス。 しっぽの 先から 高圧電流を 放電する。
3646,3646,0,ブーバーン,腕の 先から 摂氏2000度の 火の玉を 発射する。 火山の 火口を 住処にする。
3647,3647,1,ブーバーン,摂氏2000度の 火の玉を 撃ち出すとき ブーバーンの 体は 熱のため ほのかに 白くなる。
3648,3648,2,ブーバーン,摂氏2000度の 火の玉を 腕の 先から 撃ち出す。 口から 吐く 息も 燃えている。
3649,3649,3,ブーバーン,腕の先から 摂氏2000度の 火の玉を 撃ちだすとき 体は 熱のため ほのかに 白くなる。
3650,3650,4,ブーバーン,火山の 火口に 棲む。 1つの 火山には ひとつがいの ブーバーンしかいないと いわれる。
